Size,Type,BubbleSortTime,MergeSortTime,QuickSortTime,Status
1450,reverse_sorted,1.30854,0.17828,0.6167,Success
1460,random,1.0621,0.22576,0.03656,Success
1460,sorted,0.53474,0.18056,0.67352,Success
1460,partially_sorted,0.8547,0.19352,0.03122,Success
1460,reverse_sorted,1.32694,0.18116,0.64262,Success
1470,random,1.07134,0.23622,0.03772,Success
1470,sorted,0.54328,0.17924,0.6802,Success
1470,partially_sorted,0.87356,0.1942,0.02502,Success
1470,reverse_sorted,1.42782,0.20538,0.69064,Success
1480,random,1.1356,0.23462,0.03868,Success
1480,sorted,0.58074,0.1815,0.69062,Success
1480,partially_sorted,0.90944,0.21572,0.0333,Success
1480,reverse_sorted,1.38838,0.18212,0.6373,Success
1490,random,1.1574,0.23714,0.03948,Success
1490,sorted,0.57646,0.18134,0.68838,Success
1490,partially_sorted,1.0142,0.22132,0.02762,Success
1490,reverse_sorted,1.38962,0.176,0.63392,Success
1500,random,1.02328,0.21794,0.0347,Success
1500,sorted,0.59794,0.17676,0.68514,Success
1500,partially_sorted,0.90058,0.2052,0.02394,Success
1500,reverse_sorted,1.42356,0.19356,0.67798,Success
1510,random,1.12894,0.23556,0.0361,Success
1510,sorted,0.57448,0.18378,0.7183,Success
1510,partially_sorted,0.90246,0.2016,0.0407,Success
1510,reverse_sorted,1.4397,0.18404,0.66814,Success
1520,random,1.13896,0.2353,0.03578,Success
1520,sorted,0.62944,0.24914,0.72726,Success
1520,partially_sorted,0.89814,0.2035,0.0268,Success
1520,reverse_sorted,1.4623,0.18628,0.67484,Success
1530,random,1.16588,0.24538,0.0394,Success
1530,sorted,0.58706,0.185,0.73648,Success
1530,partially_sorted,0.95032,0.20606,0.02984,Success
1530,reverse_sorted,1.47648,0.18538,0.68376,Success
1540,random,1.17342,0.24306,0.041,Success
1540,sorted,0.61188,0.18986,0.75292,Success
1540,partially_sorted,0.95228,0.2037,0.0282,Success
1540,reverse_sorted,1.4763,0.19346,0.69666,Success
1550,random,1.18492,0.23842,0.03774,Success
1550,sorted,0.60248,0.19144,0.76776,Success
1550,partially_sorted,0.90358,0.20326,0.0279,Success
1550,reverse_sorted,1.49766,0.19032,0.71972,Success
1560,random,1.25402,0.25874,0.04316,Success
1560,sorted,0.6123,0.188,0.7687,Success
1560,partially_sorted,0.93724,0.21554,0.03854,Success
1560,reverse_sorted,1.5203,0.1886,0.7116,Success
1570,random,1.21294,0.24402,0.03924,Success
1570,sorted,0.61862,0.19088,0.77738,Success
1570,partially_sorted,0.94718,0.20612,0.0305,Success
1570,reverse_sorted,1.54512,0.19058,0.72608,Success
1580,random,1.21224,0.24942,0.04324,Success
1580,sorted,0.62634,0.19254,0.78432,Success
1580,partially_sorted,0.96838,0.2117,0.03082,Success
1580,reverse_sorted,1.57112,0.19248,0.72946,Success
1590,random,1.27132,0.24852,0.04126,Success
1590,sorted,0.63378,0.19328,0.80046,Success
1590,partially_sorted,0.99576,0.21448,0.03748,Success
1590,reverse_sorted,1.5828,0.19846,0.72396,Success
1600,random,1.2527,0.26438,0.04214,Success
1600,sorted,0.65952,0.19466,0.80192,Success
1600,partially_sorted,1.0084,0.21618,0.04192,Success
1600,reverse_sorted,1.60442,0.19854,0.72988,Success
1610,random,1.26862,0.2504,0.04048,Success
1610,sorted,0.6499,0.1987,0.8157,Success
1610,partially_sorted,1.01888,0.2156,0.03898,Success
1610,reverse_sorted,1.60716,0.191,0.74062,Success
1620,random,1.24662,0.25582,0.04056,Success
1620,sorted,0.65814,0.19746,0.7918,Success
1620,partially_sorted,0.975,0.20892,0.0443,Success
1620,reverse_sorted,1.55354,0.19108,0.71828,Success
1630,random,1.27836,0.24302,0.04144,Success
1630,sorted,0.6548,0.18736,0.77186,Success
1630,partially_sorted,1.04528,0.2153,0.0329,Success
1630,reverse_sorted,1.5857,0.18938,0.74198,Success
1640,random,1.20708,0.2273,0.04124,Success
1640,sorted,0.66394,0.19296,0.82458,Success
1640,partially_sorted,1.05408,0.21606,0.03352,Success
1640,reverse_sorted,1.63554,0.19346,0.75506,Success
1650,random,1.38146,0.25758,0.04582,Success
1650,sorted,0.68278,0.20152,0.85162,Success
1650,partially_sorted,1.0719,0.21866,0.02754,Success
1650,reverse_sorted,1.70248,0.20354,0.78644,Success
1660,random,1.24118,0.25696,0.0406,Success
1660,sorted,0.66952,0.18858,0.78698,Success
1660,partially_sorted,1.10824,0.22466,0.02288,Success
1660,reverse_sorted,1.69266,0.20048,0.76366,Success
1670,random,1.31816,0.23002,0.03768,Success
1670,sorted,0.66866,0.18132,0.79108,Success
1670,partially_sorted,1.13472,0.22582,0.03558,Success
1670,reverse_sorted,1.69132,0.19436,0.75736,Success
1680,random,1.2798,0.25218,0.03976,Success
1680,sorted,0.70708,0.19346,0.83476,Success
1680,partially_sorted,1.102,0.22574,0.03244,Success
1680,reverse_sorted,1.77342,0.20576,0.81,Success
1690,random,1.37922,0.26294,0.04134,Success
1690,sorted,0.71572,0.20398,0.89346,Success
1690,partially_sorted,1.12454,0.22686,0.04922,Success
1690,reverse_sorted,1.74132,0.20022,0.78556,Success
1700,random,1.32916,0.24692,0.04268,Success
1700,sorted,0.70328,0.1957,0.8368,Success
1700,partially_sorted,1.07512,0.20846,0.02742,Success
1700,reverse_sorted,1.74306,0.20304,0.80112,Success
1710,random,1.403,0.26196,0.04056,Success
1710,sorted,0.7518,0.21028,0.9188,Success
1710,partially_sorted,1.18714,0.22654,0.03332,Success
1710,reverse_sorted,1.84334,0.20946,0.8381,Success
1720,random,1.38756,0.26208,0.04314,Success
1720,sorted,0.73802,0.20712,0.86266,Success
1720,partially_sorted,1.06934,0.22894,0.0312,Success
1720,reverse_sorted,1.76774,0.19904,0.83014,Success
1730,random,1.46096,0.26972,0.04436,Success
1730,sorted,0.7518,0.21018,0.94074,Success
1730,partially_sorted,1.19748,0.23754,0.04466,Success
1730,reverse_sorted,1.9184,0.20634,0.829,Success
1740,random,1.48708,0.2695,0.04606,Success
1740,sorted,0.75784,0.21542,0.94904,Success
1740,partially_sorted,1.21114,0.2342,0.02972,Success
1740,reverse_sorted,1.8707,0.21306,0.8253,Success
1750,random,1.42574,0.25498,0.04156,Success
1750,sorted,0.76488,0.21426,0.959,Success
1750,partially_sorted,1.19702,0.23204,0.04806,Success
1750,reverse_sorted,1.81914,0.20168,0.85212,Success
1760,random,1.47342,0.27124,0.04418,Success
1760,sorted,0.75678,0.21538,0.943,Success
1760,partially_sorted,1.24044,0.23382,0.04774,Success
1760,reverse_sorted,1.85556,0.20284,0.85222,Success
1770,random,1.40462,0.25292,0.03964,Success
1770,sorted,0.74638,0.20338,0.8854,Success
1770,partially_sorted,1.18996,0.21562,0.04244,Success
1770,reverse_sorted,1.83758,0.20546,0.839,Success
1780,random,1.4481,0.25406,0.04314,Success
1780,sorted,0.78222,0.20458,0.91326,Success
1780,partially_sorted,1.29328,0.29134,0.04354,Success
1780,reverse_sorted,1.93774,0.20646,0.8435,Success
1790,random,1.45058,0.2969,0.04426,Success
1790,sorted,0.76372,0.19906,0.91714,Success
1790,partially_sorted,1.19472,0.23666,0.03654,Success
1790,reverse_sorted,1.83852,0.20668,0.84846,Success
1800,random,1.45024,0.26462,0.0435,Success
1800,sorted,0.77512,0.20616,0.91638,Success
1800,partially_sorted,1.25614,0.22782,0.03732,Success
1800,reverse_sorted,1.96924,0.2084,0.8661,Success
1810,random,1.52624,0.26626,0.04652,Success
1810,sorted,0.77586,0.1987,0.9166,Success
1810,partially_sorted,1.22728,0.24554,0.0297,Success
1810,reverse_sorted,1.98084,0.20892,0.89206,Success
1820,random,1.58796,0.29288,0.0439,Success
1820,sorted,0.82012,0.22008,1.00494,Success
1820,partially_sorted,1.22664,0.22982,0.04288,Success
1820,reverse_sorted,1.92268,0.19862,0.87136,Success
1830,random,1.50248,0.2834,0.04214,Success
1830,sorted,0.8047,0.21372,0.98078,Success
1830,partially_sorted,1.3279,0.2422,0.03642,Success
1830,reverse_sorted,1.96684,0.20532,0.90356,Success
1840,random,1.56634,0.2736,0.04474,Success
1840,sorted,0.824,0.20842,0.96564,Success
1840,partially_sorted,1.25186,0.22356,0.03468,Success
1840,reverse_sorted,2.04506,0.20996,0.89172,Success
1850,random,1.52138,0.2597,0.0423,Success
1850,sorted,0.83898,0.20254,0.9533,Success
1850,partially_sorted,1.34046,0.21696,0.03254,Success
1850,reverse_sorted,2.06748,0.24112,0.9078,Success
1860,random,1.5486,0.2674,0.04316,Success
1860,sorted,0.81456,0.21042,0.97628,Success
1860,partially_sorted,1.33848,0.22468,0.03182,Success
1860,reverse_sorted,2.03444,0.20914,0.89104,Success
1870,random,1.58338,0.2727,0.04748,Success
1870,sorted,0.82256,0.2042,0.98446,Success
1870,partially_sorted,1.33652,0.22998,0.03094,Success
1870,reverse_sorted,2.03772,0.20646,0.9013,Success
1880,random,1.56306,0.26536,0.04232,Success
1880,sorted,0.81584,0.20282,0.9838,Success
1880,partially_sorted,1.34114,0.24002,0.0305,Success
1880,reverse_sorted,2.02092,0.2038,0.92026,Success
1890,random,1.58624,0.26446,0.0415,Success
1890,sorted,0.82548,0.20432,1.01302,Success
1890,partially_sorted,1.29266,0.23182,0.03444,Success
1890,reverse_sorted,2.08322,0.21104,0.91204,Success
1900,random,1.57062,0.26648,0.04204,Success
1900,sorted,0.85298,0.21132,1.00912,Success
1900,partially_sorted,1.40552,0.24582,0.04776,Success
1900,reverse_sorted,2.09192,0.21008,0.92344,Success
1910,random,1.62738,0.27626,0.04414,Success
1910,sorted,0.8986,0.2347,1.10158,Success
1910,partially_sorted,1.36938,0.2528,0.03272,Success
1910,reverse_sorted,2.1841,0.21494,0.96208,Success
1920,random,1.67312,0.27262,0.04662,Success
1920,sorted,0.94748,0.21216,1.03924,Success
1920,partially_sorted,1.415,0.2345,0.03408,Success
1920,reverse_sorted,2.2683,0.22074,0.97714,Success
1930,random,1.65506,0.28134,0.0507,Success
1930,sorted,0.90602,0.22324,1.05366,Success
1930,partially_sorted,1.40872,0.23118,0.03874,Success
1930,reverse_sorted,2.16266,0.25744,1.0025,Success
1940,random,1.72528,0.31568,0.05164,Success
1940,sorted,0.945,0.23798,1.18486,Success
1940,partially_sorted,1.42772,0.28186,0.04704,Success
1940,reverse_sorted,2.18564,0.22158,0.99636,Success
1950,random,1.69524,0.28522,0.04862,Success
1950,sorted,0.86928,0.2312,1.06066,Success
1950,partially_sorted,1.37796,0.23588,0.05544,Success
1950,reverse_sorted,2.19566,0.21514,0.99616,Success
1960,random,1.66596,0.27622,0.04472,Success
1960,sorted,0.9272,0.26026,1.11922,Success
1960,partially_sorted,1.38218,0.24216,0.0289,Success
1960,reverse_sorted,2.30168,0.21832,0.9779,Success
1970,random,1.79098,0.28436,0.04782,Success
1970,sorted,0.89004,0.2221,1.07058,Success
1970,partially_sorted,1.41136,0.24628,0.0329,Success
1970,reverse_sorted,2.2097,0.2385,1.0079,Success
1980,random,1.73564,0.28324,0.04534,Success
1980,sorted,0.9221,0.2215,1.09366,Success
1980,partially_sorted,1.506,0.2334,0.04228,Success
1980,reverse_sorted,2.3025,0.22296,1.01584,Success
1990,random,1.7416,0.2767,0.04652,Success
1990,sorted,0.97248,0.22702,1.12168,Success
1990,partially_sorted,1.4457,0.23548,0.04134,Success
1990,reverse_sorted,2.25558,0.22904,1.03536,Success
2000,random,1.75256,0.28336,0.0491,Success
2000,sorted,0.96816,0.23968,1.1595,Success
2000,partially_sorted,1.47494,0.24754,0.03094,Success
2000,reverse_sorted,2.32542,0.219,1.02268,Success
2010,random,1.80812,0.29002,0.04984,Success
2010,sorted,0.93042,0.23518,1.1334,Success
2010,partially_sorted,1.45664,0.23934,0.03388,Success
2010,reverse_sorted,2.3013,0.22446,1.03726,Success
2020,random,1.82788,0.29162,0.04712,Success
2020,sorted,0.98228,0.23566,1.1634,Success
2020,partially_sorted,1.57338,0.25792,0.07162,Success
2020,reverse_sorted,2.3739,0.22754,1.05764,Success
2030,random,1.84642,0.30116,0.04764,Success
2030,sorted,0.96466,0.22656,1.13148,Success
2030,partially_sorted,1.63136,0.26716,0.035,Success
2030,reverse_sorted,2.4354,0.2278,1.06514,Success
2040,random,1.85642,0.28802,0.04716,Success
2040,sorted,0.98266,0.23024,1.1497,Success
2040,partially_sorted,1.49004,0.26358,0.0305,Success
2040,reverse_sorted,2.36574,0.22948,1.06412,Success
2050,random,1.87024,0.29374,0.04928,Success
2050,sorted,0.9685,0.2233,1.17142,Success
2050,partially_sorted,1.48274,0.27794,0.04636,Success
2050,reverse_sorted,2.37736,0.22506,1.06704,Success
2060,random,1.83718,0.29028,0.04716,Success
2060,sorted,1.03514,0.24598,1.20178,Success
2060,partially_sorted,1.60472,0.26104,0.05538,Success
2060,reverse_sorted,2.40826,0.22718,1.09252,Success
2070,random,1.8633,0.2905,0.04784,Success
2070,sorted,0.97854,0.22614,1.17956,Success
2070,partially_sorted,1.51922,0.24902,0.04228,Success
2070,reverse_sorted,2.44496,0.23422,1.1055,Success
2080,random,1.90626,0.30826,0.04888,Success
2080,sorted,1.00078,0.22704,1.21912,Success
2080,partially_sorted,1.5691,0.2623,0.03782,Success
2080,reverse_sorted,2.50232,0.23554,1.10552,Success
2090,random,1.88478,0.30506,0.04772,Success
2090,sorted,1.04888,0.29906,1.2446,Success
2090,partially_sorted,1.55748,0.25594,0.05242,Success
2090,reverse_sorted,2.55886,0.24306,1.11838,Success
2100,random,1.93194,0.2984,0.04996,Success
2100,sorted,1.06536,0.25058,1.28354,Success
2100,partially_sorted,1.64458,0.26334,0.0395,Success
2100,reverse_sorted,2.56518,0.2287,1.12006,Success
2110,random,1.91224,0.30104,0.05142,Success
2110,sorted,1.0401,0.24096,1.23026,Success
2110,partially_sorted,1.64068,0.25236,0.03824,Success
2110,reverse_sorted,2.59732,0.27568,1.15922,Success
2120,random,1.93588,0.3116,0.0509,Success
2120,sorted,1.03138,0.23448,1.26798,Success
2120,partially_sorted,1.58096,0.25214,0.0436,Success
2120,reverse_sorted,2.58302,0.24632,1.15394,Success
2130,random,1.97824,0.30304,0.05226,Success
2130,sorted,1.03494,0.23324,1.26746,Success
2130,partially_sorted,1.60232,0.26696,0.04778,Success
2130,reverse_sorted,2.62938,0.23516,1.15152,Success
2140,random,2.07876,0.32216,0.05394,Success
2140,sorted,1.07168,0.2424,1.29184,Success
2140,partially_sorted,1.6574,0.27954,0.03544,Success
2140,reverse_sorted,2.6505,0.2373,1.18256,Success
2150,random,1.97782,0.30694,0.04908,Success
2150,sorted,1.0682,0.23526,1.27552,Success
2150,partially_sorted,1.64388,0.27062,0.03936,Success
2150,reverse_sorted,2.66668,0.2406,1.17298,Success
2160,random,2.09948,0.3145,0.05448,Success
2160,sorted,1.2077,0.27738,1.35316,Success
2160,partially_sorted,1.9849,0.30122,0.06518,Success
2160,reverse_sorted,3.28074,0.38438,1.78606,Success
2170,random,2.25778,0.33442,0.05714,Success
2170,sorted,1.12694,0.25002,1.39606,Success
2170,partially_sorted,1.7328,0.26088,0.0403,Success
2170,reverse_sorted,2.72678,0.24528,1.21434,Success
2180,random,2.0455,0.31796,0.05426,Success
2180,sorted,1.13474,0.2557,1.3876,Success
2180,partially_sorted,1.72602,0.27006,0.0343,Success
2180,reverse_sorted,2.75228,0.24076,1.20922,Success
2190,random,2.11346,0.30646,0.05058,Success
2190,sorted,1.09634,0.25342,1.35152,Success
2190,partially_sorted,1.80958,0.3287,0.04894,Success
2190,reverse_sorted,2.77282,0.25416,1.2454,Success
2200,random,2.0726,0.31348,0.05734,Success
2200,sorted,1.10302,0.24366,1.371,Success
2200,partially_sorted,1.77338,0.26714,0.03956,Success
2200,reverse_sorted,2.79588,0.24876,1.2847,Success
2210,random,2.1194,0.30898,0.05344,Success
2210,sorted,1.14764,0.27526,1.33392,Success
2210,partially_sorted,1.7169,0.27016,0.05006,Success
2210,reverse_sorted,2.78166,0.24522,1.2463,Success
2220,random,2.16244,0.31738,0.05428,Success
2220,sorted,1.11832,0.2506,1.35672,Success
2220,partially_sorted,1.75014,0.26584,0.03898,Success
2220,reverse_sorted,2.8312,0.24168,1.26252,Success
2230,random,2.16212,0.31332,0.05534,Success
2230,sorted,1.15182,0.26282,1.42926,Success
2230,partially_sorted,1.84184,0.28054,0.03532,Success
2230,reverse_sorted,3.21562,0.27992,1.47202,Success
2240,random,2.44706,0.41916,0.06316,Success
2240,sorted,1.29554,0.2721,1.51674,Success
2240,partially_sorted,1.7699,0.28626,0.04094,Success
2240,reverse_sorted,2.93618,0.25054,1.30406,Success
2250,random,2.2431,0.35768,0.05786,Success
2250,sorted,1.21366,0.25866,1.40144,Success
2250,partially_sorted,1.76096,0.26952,0.03614,Success
2250,reverse_sorted,2.95252,0.25422,1.31814,Success
2260,random,2.19802,0.32518,0.05794,Success
2260,sorted,1.16646,0.2641,1.42554,Success
2260,partially_sorted,1.85718,0.2705,0.03726,Success
2260,reverse_sorted,2.91506,0.2479,1.32944,Success
2270,random,2.23454,0.32242,0.0544,Success
2270,sorted,1.17204,0.25716,1.43242,Success
2270,partially_sorted,1.82594,0.2718,0.0398,Success
2270,reverse_sorted,2.9401,0.2554,1.32156,Success
2280,random,2.24032,0.3252,0.05348,Success
2280,sorted,1.18912,0.26562,1.44348,Success
2280,partially_sorted,1.79398,0.27246,0.03546,Success
2280,reverse_sorted,3.00572,0.25564,1.32182,Success
2290,random,2.30046,0.33158,0.05766,Success
2290,sorted,1.19954,0.27214,1.4596,Success
2290,partially_sorted,1.86246,0.27362,0.0439,Success
2290,reverse_sorted,3.00938,0.24978,1.35768,Success
2300,random,2.3014,0.32284,0.05638,Success
2300,sorted,1.2366,0.29986,1.4413,Success
2300,partially_sorted,1.93476,0.28256,0.0499,Success
2300,reverse_sorted,3.03824,0.25272,1.33718,Success
2310,random,2.3041,0.3281,0.05456,Success
2310,sorted,1.23334,0.25894,1.47394,Success
2310,partially_sorted,1.99568,0.28778,0.03968,Success
2310,reverse_sorted,3.03692,0.257,1.4073,Success
2320,random,2.36196,0.33584,0.05954,Success
2320,sorted,1.234,0.26404,1.48542,Success
2320,partially_sorted,1.98738,0.28904,0.03774,Success
2320,reverse_sorted,3.10294,0.25858,1.371,Success
2330,random,2.30812,0.32794,0.0553,Success
2330,sorted,1.24598,0.25944,1.56348,Success
2330,partially_sorted,1.99814,0.28046,0.06442,Success
2330,reverse_sorted,3.10598,0.25758,1.38546,Success
2340,random,2.33052,0.33726,0.05606,Success
2340,sorted,1.25236,0.25514,1.51006,Success
2340,partially_sorted,1.91524,0.32576,0.0544,Success
2340,reverse_sorted,3.1353,0.28742,1.3941,Success
2350,random,2.39876,0.34166,0.05496,Success
2350,sorted,1.25036,0.26556,1.5183,Success
2350,partially_sorted,2.02816,0.28256,0.05248,Success
2350,reverse_sorted,3.16788,0.25664,1.39482,Success
2360,random,2.35492,0.33738,0.0548,Success
2360,sorted,1.26352,0.26714,1.54026,Success
2360,partially_sorted,1.99108,0.29,0.04178,Success
2360,reverse_sorted,3.16928,0.25882,1.43312,Success
2370,random,2.52008,0.35296,0.0623,Success
2370,sorted,1.33134,0.27804,1.55442,Success
2370,partially_sorted,2.09542,0.28476,0.03894,Success
2370,reverse_sorted,3.21742,0.27796,1.45856,Success
2380,random,2.47886,0.34482,0.05806,Success
2380,sorted,1.30884,0.27298,1.5541,Success
2380,partially_sorted,2.10934,0.28656,0.0394,Success
2380,reverse_sorted,3.28884,0.26194,1.43736,Success
2390,random,2.50048,0.33632,0.05812,Success
2390,sorted,1.32806,0.26538,1.55608,Success
2390,partially_sorted,2.1152,0.29732,0.03376,Success
2390,reverse_sorted,3.28462,0.27272,1.46668,Success
2400,random,2.44142,0.35038,0.05682,Success
2400,sorted,1.32608,0.27138,1.57142,Success
2400,partially_sorted,2.05242,0.28664,0.0446,Success
2400,reverse_sorted,3.33328,0.2643,1.46464,Success
2410,random,2.53576,0.33788,0.05906,Success
2410,sorted,1.31472,0.26424,1.6284,Success
2410,partially_sorted,2.02524,0.28546,0.037,Success
2410,reverse_sorted,3.31482,0.26274,1.51836,Success
2420,random,2.5186,0.35366,0.0598,Success
2420,sorted,1.3296,0.26824,1.60228,Success
2420,partially_sorted,2.01816,0.30642,0.04086,Success
2420,reverse_sorted,3.31166,0.27168,1.52868,Success
2430,random,2.54162,0.34344,0.05934,Success
2430,sorted,1.3339,0.26914,1.62662,Success
2430,partially_sorted,2.13754,0.29082,0.04472,Success
2430,reverse_sorted,3.43824,0.27578,1.50854,Success
2440,random,2.56608,0.34266,0.0617,Success
2440,sorted,1.35026,0.31378,1.63346,Success
2440,partially_sorted,2.1364,0.29594,0.04372,Success
2440,reverse_sorted,3.42508,0.26612,1.50286,Success
2450,random,2.5825,0.38498,0.06464,Success
2450,sorted,1.3732,0.27936,1.64486,Success
2450,partially_sorted,2.13226,0.30816,0.04618,Success
2450,reverse_sorted,3.442,0.27412,1.5217,Success
2460,random,2.59364,0.34882,0.06306,Success
2460,sorted,1.38256,0.26936,1.66706,Success
2460,partially_sorted,2.15218,0.29904,0.06318,Success
2460,reverse_sorted,3.46068,0.26922,1.53912,Success
2470,random,2.59664,0.35894,0.064,Success
2470,sorted,1.38338,0.2722,1.66656,Success
2470,partially_sorted,2.17402,0.29292,0.0413,Success
2470,reverse_sorted,3.52812,0.2699,1.54374,Success
2480,random,2.60924,0.35008,0.06032,Success
2480,sorted,1.41576,0.28038,1.69114,Success
2480,partially_sorted,2.2686,0.29848,0.04092,Success
2480,reverse_sorted,3.64152,0.28094,1.62646,Success
2490,random,2.7636,0.38062,0.06868,Success
2490,sorted,1.43118,0.28486,1.74428,Success
2490,partially_sorted,2.30752,0.33586,0.06228,Success
2490,reverse_sorted,3.61394,0.27556,1.6602,Success
2500,random,2.88278,0.46076,0.07096,Success
2500,sorted,1.4416,0.28682,1.8058,Success
2500,partially_sorted,2.20902,0.34586,0.07866,Success
2500,reverse_sorted,3.53828,0.27672,1.59614,Success
2510,random,2.68648,0.35426,0.06154,Success
2510,sorted,1.55842,0.28978,1.87134,Success
2510,partially_sorted,2.48522,0.41926,0.05912,Success
2510,reverse_sorted,3.76066,0.28434,1.64636,Success
2520,random,2.71248,0.35226,0.06024,Success
2520,sorted,1.43206,0.27872,1.75966,Success
2520,partially_sorted,2.22986,0.31816,0.0536,Success
2520,reverse_sorted,3.62312,0.28594,1.6249,Success
2530,random,2.76638,0.36804,0.06428,Success
2530,sorted,1.46184,0.28076,1.84888,Success
2530,partially_sorted,2.16322,0.30472,0.06712,Success
2530,reverse_sorted,3.6599,0.28104,1.61912,Success
2540,random,2.76524,0.36204,0.06212,Success
2540,sorted,1.46372,0.27906,1.76946,Success
2540,partially_sorted,2.27886,0.30646,0.0568,Success
2540,reverse_sorted,3.73336,0.29806,1.6331,Success
2550,random,2.74848,0.37084,0.0616,Success
2550,sorted,1.47162,0.27998,1.82032,Success
2550,partially_sorted,2.23892,0.31398,0.04434,Success
2550,reverse_sorted,3.75428,0.28876,1.67796,Success
2560,random,2.78836,0.3691,0.0608,Success
2560,sorted,1.48916,0.28478,1.81328,Success
2560,partially_sorted,2.37624,0.3048,0.0521,Success
2560,reverse_sorted,3.74794,0.2817,1.67888,Success
2570,random,2.83956,0.367,0.06472,Success
2570,sorted,1.55796,0.30832,1.83562,Success
2570,partially_sorted,2.41142,0.30842,0.08924,Success
2570,reverse_sorted,3.7702,0.2832,1.6784,Success
2580,random,2.84644,0.38122,0.06322,Success
2580,sorted,1.53554,0.28816,1.83184,Success
2580,partially_sorted,2.40166,0.32264,0.05378,Success
2580,reverse_sorted,3.77638,0.28138,1.71574,Success
2590,random,2.85658,0.36816,0.06504,Success
2590,sorted,1.53268,0.2881,1.8392,Success
2590,partially_sorted,2.37542,0.31442,0.05054,Success
2590,reverse_sorted,3.81802,0.28304,1.69632,Success
2600,random,3.07284,0.38998,0.06522,Success
2600,sorted,1.53062,0.2887,1.84444,Success
2600,partially_sorted,2.3961,0.31974,0.04296,Success
2600,reverse_sorted,3.87298,0.2884,1.7304,Success
2610,random,2.95006,0.39908,0.07156,Success
2610,sorted,1.61,0.34538,1.88146,Success
2610,partially_sorted,2.61888,0.32348,0.04816,Success
2610,reverse_sorted,3.90398,0.28668,1.74488,Success
2620,random,2.99014,0.3779,0.06994,Success
2620,sorted,1.5684,0.29878,2.0544,Success
2620,partially_sorted,2.47988,0.3193,0.06268,Success
2620,reverse_sorted,3.83922,0.28686,1.79318,Success
2630,random,3.00706,0.3847,0.0689,Success
2630,sorted,1.59718,0.28882,2.09196,Success
2630,partially_sorted,2.43926,0.31848,0.03824,Success
2630,reverse_sorted,3.90154,0.29156,1.8325,Success
2640,random,3.0541,0.38224,0.0722,Success
2640,sorted,1.61588,0.2898,2.08728,Success
2640,partially_sorted,2.40632,0.31414,0.04104,Success
2640,reverse_sorted,3.89886,0.29644,1.82856,Success
2650,random,2.98238,0.37232,0.06556,Success
2650,sorted,1.61286,0.29398,2.12978,Success
2650,partially_sorted,2.47782,0.31724,0.04768,Success
2650,reverse_sorted,4.06056,0.3046,1.8267,Success
2660,random,2.99634,0.38244,0.06682,Success
2660,sorted,1.59602,0.32984,2.14138,Success
2660,partially_sorted,2.47154,0.3183,0.07534,Success
2660,reverse_sorted,3.96934,0.2933,1.84892,Success
2670,random,3.02154,0.42532,0.07204,Success
2670,sorted,1.61154,0.29236,2.19524,Success
2670,partially_sorted,2.43326,0.3262,0.04406,Success
2670,reverse_sorted,4.00298,0.29844,1.90822,Success
2680,random,3.00126,0.37766,0.06716,Success
2680,sorted,1.71044,0.31174,2.22316,Success
2680,partially_sorted,2.56756,0.32474,0.09058,Success
2680,reverse_sorted,4.04458,0.29754,1.86986,Success
2690,random,3.07228,0.3858,0.06424,Success
2690,sorted,1.69098,0.29308,2.17358,Success
2690,partially_sorted,2.54088,0.32794,0.04954,Success
2690,reverse_sorted,4.0738,0.31366,1.90188,Success
2700,random,3.05788,0.38226,0.06974,Success
2700,sorted,1.68058,0.30224,2.18652,Success
2700,partially_sorted,2.6707,0.33868,0.04578,Success
2700,reverse_sorted,4.44296,0.32754,2.06774,Success
2710,random,3.55558,0.46146,0.0803,Success
2710,sorted,2.3008,0.35624,2.61914,Success
2710,partially_sorted,2.91718,0.3741,0.0493,Success
2710,reverse_sorted,4.28768,0.31226,1.96484,Success
2720,random,3.15242,0.39418,0.07644,Success
2720,sorted,1.68414,0.30648,2.30974,Success
2720,partially_sorted,2.55968,0.3275,0.04262,Success
2720,reverse_sorted,4.1374,0.30394,1.93352,Success
2730,random,3.15222,0.38836,0.0716,Success
2730,sorted,1.68988,0.31346,2.252,Success
2730,partially_sorted,2.60414,0.33538,0.05814,Success
2730,reverse_sorted,4.19562,0.31272,1.9819,Success
2740,random,3.13514,0.39268,0.06846,Success
2740,sorted,1.71958,0.31086,2.2995,Success
2740,partially_sorted,2.69792,0.33382,0.06444,Success
2740,reverse_sorted,4.24884,0.304,1.98044,Success
2750,random,3.20832,0.3888,0.06672,Success
2750,sorted,1.7255,0.30592,2.28666,Success
2750,partially_sorted,2.68442,0.3288,0.0494,Success
2750,reverse_sorted,4.24454,0.30286,2.00208,Success
2760,random,3.26004,0.39372,0.07106,Success
2760,sorted,1.7184,0.30324,2.31754,Success
2760,partially_sorted,2.68306,0.33996,0.10516,Success
2760,reverse_sorted,4.28992,0.30392,1.99366,Success
2770,random,3.31568,0.40942,0.0724,Success
2770,sorted,1.80386,0.31506,2.37036,Success
2770,partially_sorted,2.80146,0.33446,0.04708,Success
2770,reverse_sorted,4.34002,0.31226,2.0267,Success
2780,random,3.34602,0.41626,0.07638,Success
2780,sorted,1.75924,0.31396,2.35324,Success
2780,partially_sorted,3.00092,0.36556,0.05522,Success
2780,reverse_sorted,4.3686,0.31458,2.07606,Success
